,Player,Season,Position,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Team
697,Clozer,S14,MID,91,0.374,3.3,2.8,2.4,4.9,9.9,424,0.656,0.273,616,1.23,0.49,0.29,0.19,-114,2,59,0.209,0.11,0,18.0,FearX
698,FATE,S14,MID,19,0.211,2.9,2.3,2.3,4.2,9.0,402,0.629,0.284,627,1.18,0.42,0.27,0.17,-51,-5,-89,0.316,0.0,1,2.0,OK BRION
699,FIESTA,S14,MID,7,0.143,2.6,3.3,3.0,4.6,8.3,392,0.65,0.28,599,1.55,0.68,0.37,0.33,-38,-3,-143,0.429,0.0,0,0.0,Nongshim RedForce
700,Faker,S14,MID,124,0.621,4.0,3.3,2.2,5.5,9.2,429,0.638,0.263,642,1.23,0.45,0.26,0.14,62,1,5,0.218,0.065,0,28.0,T1
701,Fisher,S14,MID,33,0.364,2.6,3.4,2.9,4.2,9.4,425,0.657,0.296,690,1.1,0.45,0.24,0.21,-29,-1,-60,0.182,0.182,0,4.0,Nongshim RedForce
702,Karis,S14,MID,57,0.193,2.2,2.1,2.8,4.2,9.1,394,0.662,0.26,543,1.07,0.32,0.29,0.2,-268,-2,-91,0.158,0.105,0,7.0,OK BRION
703,Kyeahoo,S14,MID,49,0.286,2.9,2.1,2.2,4.4,9.0,394,0.687,0.282,590,1.12,0.41,0.25,0.18,-212,-6,-220,0.204,0.163,0,3.0,DRX
704,Pullbae,S14,MID,6,0.167,2.2,2.5,4.0,6.2,8.4,386,0.722,0.263,685,1.23,0.54,0.28,0.21,-818,-9,-659,0.167,0.333,0,0.0,OK BRION
705,SeTab,S14,MID,34,0.206,1.9,2.1,2.8,3.2,8.9,394,0.651,0.271,571,1.12,0.4,0.3,0.18,-300,-6,-220,0.265,0.147,0,5.0,DRX
706,ShowMaker,S14,MID,116,0.534,4.2,3.5,2.1,5.5,8.8,416,0.674,0.274,644,1.39,0.5,0.31,0.22,8,-2,20,0.25,0.086,2,24.0,Dplus KIA
707,Zeka,S14,MID,112,0.696,6.0,4.4,1.7,5.6,9.5,447,0.676,0.275,669,1.39,0.53,0.32,0.22,212,2,32,0.259,0.045,0,27.0,Hanwha Life eSports
708,Aiming,S14,ADC,116,0.534,6.6,5.0,1.5,4.8,10.0,471,0.71,0.301,719,1.52,0.5,0.49,0.1,378,8,314,0.267,0.026,2,10.0,Dplus KIA
709,Bull,S14,ADC,42,0.429,2.9,3.5,3.0,5.1,8.1,395,0.707,0.228,528,1.4,0.64,0.34,0.21,-374,-4,-124,0.214,0.119,0,2.0,Kwangdong Freecs
710,Deft,S14,ADC,105,0.524,4.5,3.8,2.2,5.8,8.8,426,0.698,0.29,695,1.59,0.65,0.36,0.18,86,1,-38,0.286,0.086,1,7.0,KT Rolster
711,Envyy,S14,ADC,64,0.219,2.1,3.0,3.0,3.3,9.1,398,0.631,0.283,615,1.19,0.44,0.36,0.16,-380,6,12,0.219,0.125,0,5.0,OK BRION
712,Gumayusi,S14,ADC,124,0.621,4.4,3.6,2.1,5.6,8.8,436,0.656,0.259,640,1.68,0.65,0.43,0.19,101,-6,-139,0.25,0.081,0,6.0,T1
713,Hena,S14,ADC,91,0.374,3.7,3.5,2.3,5.0,8.9,414,0.742,0.274,621,1.55,0.64,0.38,0.18,-278,-8,-118,0.275,0.044,0,8.0,FearX
714,Jiwoo,S14,ADC,84,0.321,2.7,3.4,2.6,3.6,9.0,412,0.684,0.295,662,1.37,0.52,0.39,0.13,-232,-3,-95,0.214,0.083,0,12.0,Nongshim RedForce
715,Leaper,S14,ADC,44,0.477,2.9,2.9,2.3,4.0,9.6,423,0.668,0.265,639,1.11,0.35,0.35,0.09,-508,-6,-228,0.136,0.091,1,4.0,Kwangdong Freecs
716,Paduck,S14,ADC,2,0.0,2.0,1.0,1.5,2.0,8.8,358,0.438,0.219,419,1.32,0.55,0.36,0.2,-202,-2,-166,0.0,0.0,0,0.0,DRX
717,Peyz,S14,ADC,103,0.835,8.0,5.0,1.4,6.3,9.0,461,0.729,0.273,732,1.63,0.62,0.43,0.15,177,-3,87,0.243,0.058,2,14.0,Gen.G eSports
718,Samver,S14,ADC,18,0.111,2.7,3.1,2.5,3.7,8.9,394,0.644,0.249,543,1.26,0.46,0.32,0.15,-173,5,87,0.167,0.0,0,1.0,OK BRION
719,Taeyoon,S14,ADC,4,0.0,0.7,2.0,5.0,1.5,8.8,377,0.424,0.279,609,1.14,0.41,0.45,0.13,-308,8,-111,0.0,0.25,0,0.0,Kwangdong Freecs
720,Teddy,S14,ADC,81,0.259,2.9,3.1,2.3,3.4,9.2,410,0.724,0.306,662,1.46,0.55,0.41,0.13,6,7,26,0.235,0.074,0,8.0,DRX
721,Viper,S14,ADC,112,0.696,6.8,4.6,1.5,5.9,9.6,450,0.717,0.305,750,1.65,0.59,0.46,0.16,248,4,54,0.223,0.08,0,13.0,Hanwha Life eSports
722,Andil,S14,SUPPORT,76,0.461,2.2,0.5,3.7,7.8,1.4,246,0.739,0.085,201,3.15,1.64,0.42,0.36,-181,-4,-146,0.25,0.171,0,1.0,Kwangdong Freecs
723,BeryL,S14,SUPPORT,105,0.524,3.3,1.1,3.0,8.7,1.9,266,0.726,0.093,220,3.29,1.62,0.51,0.49,197,7,275,0.286,0.143,0,4.0,KT Rolster
724,Delight,S14,SUPPORT,112,0.696,4.8,0.8,2.2,10.0,1.6,265,0.745,0.069,165,3.42,1.77,0.45,0.45,96,1,222,0.304,0.071,0,3.0,Hanwha Life eSports
725,Duro,S14,SUPPORT,37,0.432,2.6,0.4,3.1,7.7,1.3,243,0.676,0.057,131,3.56,1.94,0.41,0.57,-41,2,-66,0.27,0.189,0,1.0,FearX
726,Effort,S14,SUPPORT,14,0.071,1.5,0.2,3.3,4.9,1.4,241,0.841,0.083,152,4.16,2.28,0.69,0.66,-469,-25,-723,0.214,0.143,0,0.0,OK BRION
727,Execute,S14,SUPPORT,54,0.333,2.2,0.5,3.7,7.8,1.2,241,0.722,0.077,168,3.34,2.01,0.35,0.52,-136,-7,-225,0.407,0.167,0,1.0,FearX
728,GuGer,S14,SUPPORT,29,0.276,1.6,0.6,3.8,5.5,1.8,239,0.664,0.072,172,3.15,1.67,0.4,0.45,-281,2,-153,0.207,0.103,0,0.0,Nongshim RedForce
729,Kellin,S14,SUPPORT,90,0.522,3.6,0.6,2.6,8.9,1.3,252,0.718,0.085,193,3.48,1.96,0.41,0.46,-33,-5,-231,0.344,0.089,0,0.0,Dplus KIA
730,Keria,S14,SUPPORT,124,0.621,4.2,1.0,2.3,8.5,2.2,278,0.697,0.104,257,3.21,1.81,0.39,0.49,421,13,498,0.282,0.065,0,11.0,T1
731,Lehends,S14,SUPPORT,103,0.835,4.3,0.7,2.5,10.1,1.7,271,0.695,0.07,184,3.28,1.84,0.37,0.53,130,7,78,0.282,0.223,0,4.0,Gen.G eSports
732,Moham,S14,SUPPORT,26,0.577,2.7,0.4,3.8,9.8,1.0,244,0.701,0.063,148,3.75,1.9,0.52,0.59,-245,4,-247,0.192,0.192,0,0.0,Dplus KIA
733,Peter,S14,SUPPORT,44,0.318,3.3,0.5,2.3,7.0,1.4,245,0.751,0.071,150,3.32,1.86,0.41,0.47,-269,-11,-236,0.25,0.068,0,0.0,Nongshim RedForce
734,Pleata,S14,SUPPORT,83,0.253,2.4,0.5,2.6,5.8,1.6,238,0.729,0.084,172,3.44,2.01,0.45,0.51,-169,-5,-133,0.229,0.072,0,2.0,DRX
735,Pollu,S14,SUPPORT,68,0.221,1.9,0.6,3.8,6.6,1.1,232,0.699,0.074,157,3.29,1.8,0.39,0.53,-327,-15,-536,0.338,0.088,0,1.0,OK BRION
736,Quantum,S14,SUPPORT,14,0.286,1.4,0.6,4.5,5.7,1.2,239,0.598,0.111,240,3.58,1.96,0.5,0.47,-247,1,-242,0.071,0.286,0,0.0,Kwangdong Freecs
737,Vital,S14,SUPPORT,11,0.455,2.9,0.6,3.5,9.5,1.3,257,0.752,0.087,203,3.75,1.75,0.64,0.47,102,3,485,0.545,0.0,0,0.0,Nongshim RedForce
